"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"1209","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.45099999999990814]",NA,NA,NA,NA,NA,"",0,136,136,88,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1210","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5]",NA,NA,NA,NA,NA,"",0,137,137,102,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1211","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","invalid","a","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6520000000000437]",NA,NA,NA,NA,NA,"",0,138,138,64,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1212","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5839999999999463]",NA,NA,NA,NA,NA,"",0,139,139,61,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1213","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.56899999999996]",NA,NA,NA,NA,NA,"",0,140,140,41,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1214","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4839999999999236]",NA,NA,NA,NA,NA,"",0,141,141,40,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1215","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.47100000000000364]",NA,NA,NA,NA,NA,"",0,142,142,108,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1216","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5500000000000682]",NA,NA,NA,NA,NA,"",0,143,143,203,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1217","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.48699999999996635]",NA,NA,NA,NA,NA,"",0,144,144,194,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1218","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5230000000000246]",NA,NA,NA,NA,NA,"",0,145,145,93,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1219","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","invalid","a","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5030000000000427]",NA,NA,NA,NA,NA,"",0,146,146,138,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1220","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4379999999999882]",NA,NA,NA,NA,NA,"",0,147,147,43,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1221","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.47300000000007003]",NA,NA,NA,NA,NA,"",0,148,148,57,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1222","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5679999999999836]",NA,NA,NA,NA,NA,"",0,149,149,188,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1223","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.46899999999993724]",NA,NA,NA,NA,NA,"",0,150,150,182,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1224","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5839999999999463]",NA,NA,NA,NA,NA,"",0,151,151,77,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1225","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","invalid","l","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4500000000000455]",NA,NA,NA,NA,NA,"",0,152,152,67,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1226","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5170000000000528]",NA,NA,NA,NA,NA,"",0,153,153,198,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1227","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5330000000000155]",NA,NA,NA,NA,NA,"",0,154,154,117,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1228","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.3849999999999909]",NA,NA,NA,NA,NA,"",0,155,155,34,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1229","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5030000000000427]",NA,NA,NA,NA,NA,"",0,156,156,170,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1230","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7659999999999627]",NA,NA,NA,NA,NA,"",0,157,157,36,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1231","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6870000000000118]",NA,NA,NA,NA,NA,"",0,158,158,12,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1232","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.43499999999994543]",NA,NA,NA,NA,NA,"",0,159,159,218,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1233","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5339999999999918]",NA,NA,NA,NA,NA,"",0,160,160,128,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1234","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7379999999999427]",NA,NA,NA,NA,NA,"",0,161,161,54,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1235","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4010000000000673]",NA,NA,NA,NA,NA,"",0,162,162,186,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1236","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6350000000001046]",NA,NA,NA,NA,NA,"",0,163,163,13,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1237","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6559999999999491]",NA,NA,NA,NA,NA,"",0,164,164,1,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1238","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5509999999999309]",NA,NA,NA,NA,NA,"",0,165,165,158,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1239","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4050000000000864]",NA,NA,NA,NA,NA,"",0,166,166,104,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1240","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5510000000000446]",NA,NA,NA,NA,NA,"",0,167,167,202,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1241","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.48500000000001364,0.7880000000000109]",NA,NA,NA,NA,NA,"",0,168,168,9,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1242","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4580000000000837]",NA,NA,NA,NA,NA,"",0,169,169,204,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1243","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4230000000000018]",NA,NA,NA,NA,NA,"",0,170,170,120,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1244","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.43899999999996453]",NA,NA,NA,NA,NA,"",0,171,171,47,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1245","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",666,29,"male","right","German","2020-10-13_13h31.29.756","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1920,1200,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.45100000000002183]",NA,NA,NA,NA,NA,"",0,172,172,171,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
