"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"960","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","l","bottom","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.9339600000530481]",NA,NA,NA,NA,NA,"",0,178,178,30,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"961","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7296849999111146]",NA,NA,NA,NA,NA,"",0,179,179,59,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"962","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","bottom","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7486400000052527]",NA,NA,NA,NA,NA,"",0,180,180,53,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"963","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","bottom","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6351199999917299]",NA,NA,NA,NA,NA,"",0,181,181,21,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"964","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","invalid","l","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7073249999666587]",NA,NA,NA,NA,NA,"",0,182,182,67,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"965","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5421499999938533]",NA,NA,NA,NA,NA,"",0,183,183,131,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"966","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","top","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5350199999520555]",NA,NA,NA,NA,NA,"",0,184,184,112,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"967","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","top","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5096649999031797]",NA,NA,NA,NA,NA,"",0,185,185,89,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"968","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","top","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5804899999639019]",NA,NA,NA,NA,NA,"",0,186,186,1,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"969","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","l","bottom","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6636750000761822]",NA,NA,NA,NA,NA,"",0,187,187,86,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"970","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7463800000259653]",NA,NA,NA,NA,NA,"",0,188,188,3,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"971","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.5681349999504164,1.0362200000090525]",NA,NA,NA,NA,NA,"",0,189,189,107,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"972","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","bottom","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.563895000028424]",NA,NA,NA,NA,NA,"",0,190,190,7,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"973","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","nonsalient",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.45928499998990446]",NA,NA,NA,NA,NA,"",0,191,191,155,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"974","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","a","bottom","nil","salient",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5939600000856444]",NA,NA,NA,NA,NA,"",0,192,192,157,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"975","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.48670500004664063]",NA,NA,NA,NA,NA,"",0,193,193,35,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"976","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","bottom","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6439650000538677]",NA,NA,NA,NA,NA,"",0,194,194,28,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"977","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","bottom","nil","nonsalient",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.547054999973625]",NA,NA,NA,NA,NA,"",0,195,195,222,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"978","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","top","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.42044000001624227]",NA,NA,NA,NA,NA,"",0,196,196,57,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"979","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","bottom","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5255649999016896]",NA,NA,NA,NA,NA,"",0,197,197,15,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"980","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","top","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.5674000000581145,0.9777000000467524]",NA,NA,NA,NA,NA,"",0,198,198,80,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"981","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","l","bottom","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6706499999854714]",NA,NA,NA,NA,NA,"",0,199,199,22,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"982","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","bottom","nil","nonsalient",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5869350000284612]",NA,NA,NA,NA,NA,"",0,200,200,183,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"983","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","l","top","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7088000000221655]",NA,NA,NA,NA,NA,"",0,201,201,58,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"984","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","invalid","a","top","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5531300000147894]",NA,NA,NA,NA,NA,"",0,202,202,66,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"985","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","a","bottom","top","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7923449999652803]",NA,NA,NA,NA,NA,"",0,203,203,13,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"986","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","bottom","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.656139999977313]",NA,NA,NA,NA,NA,"",0,204,204,20,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"987","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","l","top","nil","nonsalient",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6247150000417605]",NA,NA,NA,NA,NA,"",0,205,205,211,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"988","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","invalid","a","bottom","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6858249999349937]",NA,NA,NA,NA,NA,"",0,206,206,70,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"989","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","nonsalient",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8919750000350177]",NA,NA,NA,NA,NA,"",0,207,207,163,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"990","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","l","top","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.8380650000181049,0.9380449999589473]",NA,NA,NA,NA,NA,"",0,208,208,50,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"991","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","l","bottom","nil","salient",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7733400000724941]",NA,NA,NA,NA,NA,"",0,209,209,189,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"992","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","invalid","a","bottom","bottom","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7844350000377744]",NA,NA,NA,NA,NA,"",0,210,210,142,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"993","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","a","top","bottom","Markt",1,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6518500000238419]",NA,NA,NA,NA,NA,"",0,211,211,115,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"994","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","l","top","nil","salient",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5631600000197068]",NA,NA,NA,NA,NA,"",0,212,212,209,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"995","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","bottom","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.7363099999492988,1.2036950000328943]",NA,NA,NA,NA,NA,"",0,213,213,108,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"996","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",4,27,"male","right","German","2020-10-12_22h06.29.358","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1500,1000,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","l","top","top","Tisch",1,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6183449999662116]",NA,NA,NA,NA,NA,"",0,214,214,88,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
